epoch,acc,loss,val_acc,val_loss
0,0.38100000731647016,0.0439549957588315,0.5100000083446503,0.04120826199650764
1,0.416000008136034,0.04075603861361742,0.5700000107288361,0.04118284080177546
2,0.4130000071972609,0.04095858931541443,0.4500000089406967,0.03985494114458561
3,0.44400000728666783,0.03886423056945205,0.45000000298023224,0.0406744746491313
4,0.4230000063031912,0.0402955125272274,0.5200000032782555,0.039091495983302596
