epoch,acc,loss,val_acc,val_loss
0,0.4114855275258217,1.8415475196050817,0.46808511082162246,1.7752464756052544
1,0.5016611298934283,1.7159955594909662,0.5404255301394361,1.6741673210833936
2,0.5410536337744641,1.638317876366795,0.5659574536567039,1.627414842869373
3,0.5543426701000759,1.599240584061165,0.5702127674792675,1.5901586578247395
4,0.5823445667233804,1.5527317430037257,0.5829787228969817,1.5668937601941697
