epoch,acc,loss,val_acc,val_loss
0,0.37800000675022605,0.042949930410832164,0.46000000461935997,0.0382084546610713
1,0.47200000554323196,0.0375396722741425,0.4900000154972076,0.03760630786418915
2,0.5140000049769878,0.034309794064611196,0.5300000101327896,0.036211519688367846
3,0.5450000053644181,0.032675443999469284,0.46000000536441804,0.03515496961772442
4,0.5430000069737434,0.03089610729366541,0.5800000071525574,0.030413076654076575
